Source_Name,CLASS1,DEJ2000,Energy_Flux100,Flux1000,GLAT,GLON,LP_Flux_Density,LP_Index,LP_beta,PLEC_Exp_Index,PLEC_Expfactor,PLEC_Flux_Density,PLEC_Index,PL_Flux_Density,PL_Index,Peak_Interval,Pivot_Energy,RAJ2000,SpectrumType,Energy_Flux100_LP,LP_F1000,LP_F10000
4FGL J0028.8-0112 ,bll  ,-1.2022,1.2576941e-12,1.1189993e-10,-63.514652,110.19931,1.1982647e-14,2.1410205,0.005695018,0.6666667,0.00064373034,1.2519819e-14,1.9730122,1.1877558e-14,2.1475756,31560000.0,3036.6772,7.2174,PowerLaw         ,1.235971479402116e-12,1.1223112142726878e-10,7.926020013218104e-12
4FGL J0028.9+3553 ,bcu  ,35.8904,3.0277371e-12,2.4371827e-10,-26.757605,117.82134,2.2038469e-13,2.3223476,0.009966631,0.6666667,0.0008098907,2.2506153e-13,2.2152014,2.1715164e-13,2.3308065,31560000.0,1188.7821,7.2251,PowerLaw         ,2.97284015754489e-12,2.4647379878774804e-10,1.0852500800282273e-11
4FGL J0029.0-7044 ,bll  ,-70.7414,5.4009505e-12,4.6776033e-10,-46.27025,305.60474,2.2124185e-13,2.1774933,0.03533172,0.6666667,0.0015286738,2.2641101e-13,1.9634063,2.1269541e-13,2.2181256,31560000.0,1561.7175,7.2509,PowerLaw         ,4.961390485321748e-12,4.815263072196678e-10,2.526670550045341e-11
4FGL J0029.4+2051 ,bcu  ,20.8662,1.2641378e-12,8.9076864e-11,-41.71177,116.05021,2.6615738e-15,1.4344691,0.30380714,0.6666667,0.0026126215,2.6193903e-15,0.5628588,1.753427e-15,1.6566781,31560000.0,8560.29,7.3665,PowerLaw         ,1.1545001280630795e-12,7.369423214029087e-11,2.128442199481786e-11
4FGL J0030.2-1647 ,bll  ,-16.7975,3.5967394e-12,2.877504e-10,-78.56577,96.46627,2.5148503e-14,1.6412055,0.13414232,0.6666667,0.0012969679,2.4020128e-14,1.375119,2.0350397e-14,1.7863624,31560000.0,3909.7446,7.5643,PowerLaw         ,3.1570555917793294e-12,3.0274993304572163e-10,4.33147361655025e-11
4FGL J0030.3-4224 ,fsrq ,-42.4127,1.5608796e-11,1.029897e-09,-74.12445,317.26767,5.447099e-12,2.5033674,0.05095111,0.6666667,0.0013772415,5.3275227e-12,2.420591,5.1575653e-12,2.5236237,31560000.0,624.17755,7.5958,PowerLaw         ,1.479454057126465e-11,1.0266762757901989e-09,1.929872576469658e-11
4FGL J0030.6-0212 ,bcu  ,-2.2014,1.7152026e-11,1.5311797e-09,-64.57944,110.743324,8.085248e-12,2.2993689,0.12841904,0.6666667,0.0044466136,7.7877635e-12,2.0581105,7.140441e-12,2.403325,31560000.0,600.3621,7.6558,LogParabola      ,1.7154321732313065e-11,1.531070291103554e-09,2.1291586995173275e-11
4FGL J0031.3+0726 ,bll  ,7.4443,2.0625027e-12,1.7946121e-10,-55.085846,114.195915,1.4573227e-14,1.8350496,0.08665938,0.6666667,0.00091679214,1.41507205e-14,1.6256683,1.2713504e-14,1.9156202,31560000.0,3832.859,7.83,PowerLaw         ,1.7962607879644148e-12,1.8515656794268266e-10,2.0311030878008175e-11
4FGL J0032.3-5522 ,bcu  ,-55.3668,3.7737374e-12,4.4724524e-10,-61.549007,308.63895,7.9256306e-13,2.1189375,0.1687663,0.6666667,0.0038671715,7.4480553e-13,1.8686262,6.7102644e-13,2.282854,31560000.0,888.3778,8.0778,LogParabola      ,3.774316124970748e-12,4.4721036853464654e-10,8.359878042529066e-12
4FGL J0032.4-2849 ,bll  ,-28.8224,2.099029e-12,1.64243e-10,-85.47483,9.845286,2.378288e-13,2.3034341,0.09098506,0.6666667,0.0008672471,2.1928137e-13,2.2604942,2.1115028e-13,2.3642774,31560000.0,1026.1088,8.1076,PowerLaw         ,1.8433743051948596e-12,1.7795265126883368e-10,4.319938668668794e-12
4FGL J0033.3-2040 ,bll  ,-20.6674,8.537017e-13,6.935674e-11,-82.3356,89.42051,3.136443e-15,1.7402605,0.08482744,0.6666667,7.5833945e-05,2.6480977e-15,1.7691088,2.5798832e-15,1.805528,31560000.0,5567.3237,8.3457,PowerLaw         ,8.104083855574228e-13,7.290082110342947e-11,1.1066729881327774e-11
4FGL J0033.5-1921 ,bll  ,-19.3593,2.9825937e-11,2.7879692e-09,-81.21709,94.18597,9.941095e-13,1.6196342,0.07244495,0.6666667,0.0008046297,9.496481e-13,1.5510453,9.079116e-13,1.7602993,31560000.0,1571.1472,8.3954,LogParabola      ,2.983002992151979e-11,2.7879200838977834e-09,3.7999262889147683e-10
4FGL J0033.9+3858 ,bcu  ,38.9716,3.4004102e-12,2.4238753e-10,-23.773771,119.214905,4.7847766e-13,2.4148781,0.050773196,0.6666667,0.001758473,4.7603745e-13,2.2768621,4.4900168e-13,2.457633,31560000.0,907.38934,8.483,PowerLaw         ,3.1515818762379954e-12,2.5378320001777566e-10,6.334621209971702e-12
4FGL J0034.0-4116 ,bcu  ,-41.2708,3.1341093e-12,1.930421e-10,-75.4134,316.00058,4.971964e-13,2.5724854,0.018982885,0.6666667,-0.0002177131,4.8091815e-13,2.5990973,4.854161e-13,2.5772064,31560000.0,834.5273,8.5142,PowerLaw         ,3.0662758607646916e-12,1.946739289712602e-10,4.401121969901195e-12
4FGL J0035.0-5728 ,bcu  ,-57.4714,2.2130802e-12,1.14032075e-10,-59.51773,307.28632,8.318684e-13,2.65502,0.07154652,0.6666667,0.003925787,8.3246984e-13,2.403148,7.65443e-13,2.7021055,31560000.0,601.7941,8.7521,PowerLaw         ,2.0929013361162594e-12,1.176075669048253e-10,1.28084981621765e-12
4FGL J0035.2+1514 ,bll  ,15.2405,1.147046e-11,1.1625527e-09,-47.449505,117.15257,3.0382524e-13,1.7176269,0.08106969,0.6666667,0.00088752265,2.9059193e-13,1.6215421,2.7514053e-13,1.854817,31560000.0,1944.4471,8.8123,LogParabola      ,1.1472098587932797e-11,1.162525653133882e-09,1.3146333008418719e-10
4FGL J0035.8-0837 ,bll  ,-8.6324,1.312271e-12,1.1781769e-10,-71.139275,110.92031,2.7948592e-14,1.9748406,0.25829485,0.6666667,0.004846293,2.7145112e-14,1.2736628,2.0353248e-14,2.1029685,31560000.0,2421.6023,8.9577,PowerLaw         ,9.033595012761806e-13,1.3948316887834063e-10,5.19011005194975e-12
4FGL J0035.8+6131 ,bcu  ,61.5234,7.100442e-12,3.6460077e-10,-1.2922883,121.077286,8.1468626e-13,2.6315825,0.11148949,0.6666667,0.00389713,7.992779e-13,2.3051229,7.2420114e-13,2.7043743,31560000.0,944.92523,8.9684,PowerLaw         ,5.912394055388806e-12,3.980402608999247e-10,3.9157735072280754e-12
4FGL J0035.9+5950 ,bll  ,59.8334,3.9876037e-11,3.3259826e-09,-2.9796205,120.98205,3.538082e-13,1.6615051,0.05187776,0.6666667,0.0003526711,3.421546e-13,1.6128433,3.3162535e-13,1.7616578,31560000.0,3201.1477,8.9823,LogParabola      ,3.988086620463653e-11,3.325938333004319e-09,5.591884847823346e-10
4FGL J0036.9+1832 ,bcu  ,18.5424,3.5980554e-12,2.7618743e-10,-44.19425,118.135414,5.0945245e-13,2.320947,0.11250243,0.6666667,0.0028288749,4.8582476e-13,2.0940766,4.389138e-13,2.3852646,31560000.0,944.586,9.234,PowerLaw         ,3.1414073260245974e-12,3.0260072433077143e-10,5.813494447649029e-12
4FGL J0037.6+3653 ,fsrq ,36.8964,2.2938743e-12,1.8145271e-10,-25.89293,119.860954,1.2081414e-13,2.2677414,0.10734372,0.6666667,0.0024583598,1.1793238e-13,2.0040057,1.0619392e-13,2.3518124,31560000.0,1428.5671,9.4045,PowerLaw         ,1.8639690209905813e-12,2.0000693452503714e-10,5.425354269042716e-12
4FGL J0037.8+1239 ,bll  ,12.6527,8.414808e-12,7.296093e-10,-50.08318,117.77323,4.8567964e-13,2.2195632,-0.004597567,0.6666667,0.00019168992,4.94898e-13,2.1847804,4.890718e-13,2.2157862,31560000.0,1310.302,9.4695,PowerLaw         ,8.495021396932708e-12,7.26016600187253e-10,4.539253527293473e-11
4FGL J0037.9+2612 ,bll  ,26.201,2.2036838e-12,1.5267976e-10,-36.57175,119.158325,3.5468736e-13,2.3656743,0.14940092,0.6666667,0.0052608224,3.48376e-13,1.9805973,3.017508e-13,2.482798,31560000.0,890.96436,9.4823,PowerLaw         ,1.81159956966697e-12,1.712312089066075e-10,2.1924463032546074e-12
4FGL J0038.1+0012 ,bll  ,0.2118,4.6887884e-12,4.2125659e-10,-62.47418,115.73305,9.385085e-14,2.0066633,0.021510921,0.6666667,0.00047942493,9.439641e-14,1.9145076,9.0625797e-14,2.0260842,31560000.0,2171.4019,9.5394,PowerLaw         ,4.488283756591583e-12,4.3039204500351315e-10,3.739432939284357e-11
4FGL J0038.2-2459 ,fsrq ,-24.9899,1.4217611e-11,1.4487882e-09,-86.349205,68.04953,4.2389703e-12,2.1645997,0.089085646,0.6666667,0.0022751873,4.0930722e-12,2.0346513,3.8869e-12,2.2622263,31560000.0,703.05475,9.5652,LogParabola      ,1.4219513467830299e-11,1.4486982711121347e-09,4.164428880357351e-11
4FGL J0038.7-0204 ,rdg  ,-2.0722,4.492191e-12,1.7130869e-10,-64.760506,115.48633,6.2177576e-12,2.7456284,0.22360884,0.6666667,0.015322397,6.160365e-12,2.1295323,5.146112e-12,2.8872464,31560000.0,383.4067,9.6899,PowerLaw         ,4.235136801019949e-12,1.549371944308536e-10,2.2395837677922875e-13
4FGL J0039.0-0946 ,fsrq ,-9.7828,4.4446426e-12,2.3314642e-10,-72.408966,112.76266,2.7268624e-12,2.6325483,0.09802725,0.6666667,0.005005835,2.6946037e-12,2.3733444,2.4550277e-12,2.690274,31560000.0,506.60794,9.7556,PowerLaw         ,4.204211551125153e-12,2.332524083442105e-10,1.9304483559319097e-12
4FGL J0039.1-2219 ,bcu  ,-22.3276,3.0307855e-12,2.367582e-10,-84.4438,92.03161,1.2924735e-14,1.7529684,0.004720546,0.6666667,4.3959635e-06,1.2814731e-14,1.7563684,1.2795187e-14,1.7586851,31560000.0,4570.5376,9.7782,PowerLaw         ,3.0175718651030274e-12,2.373664804692063e-10,4.120224850091499e-11
4FGL J0039.1+4330 ,bcu  ,43.5122,2.4315122e-12,2.1889912e-10,-19.303667,120.580925,3.9880866e-14,2.006387,0.15314369,0.6666667,0.002700531,3.9006243e-14,1.5794054,3.232116e-14,2.0589235,31332582.0,2612.9978,9.7994,PowerLaw         ,1.8622556552465793e-12,2.4416149831780454e-10,1.2865014461514042e-11
4FGL J0040.3+4050 ,bll  ,40.8362,2.4889134e-12,2.1754129e-10,-21.987257,120.67978,7.360969e-15,1.984284,-0.074955806,0.6666667,-0.00028567846,8.130634e-15,2.0723486,8.686655e-15,1.9257007,31560000.0,5153.2227,10.0989,PowerLaw         ,3.081805944859585e-12,2.1108340825307078e-10,2.745942893013806e-11
4FGL J0040.4-2340 ,bll  ,-23.6704,2.3109565e-12,1.8321836e-10,-85.73834,86.55478,1.3185239e-13,2.3079824,0.05191687,0.6666667,0.0015465262,1.3203998e-13,2.1318893,1.2432316e-13,2.3491604,31560000.0,1340.8136,10.1012,PowerLaw         ,2.066489632715635e-12,1.9113675528214504e-10,6.553207258919827e-12
4FGL J0040.9+3203 ,bcu  ,32.0529,1.7729885e-12,1.385347e-10,-30.766249,120.34745,1.8556403e-13,1.9742998,0.5085279,0.6666667,0.01491865,1.780823e-13,0.7866404,1.2622417e-13,2.3658698,31560000.0,1187.3983,10.2393,PowerLaw         ,1.0361078027920212e-12,1.8684025657316714e-10,8.0515777353252e-13
4FGL J0041.3+6052 ,bcu  ,60.8783,7.600832e-12,5.852095e-10,-1.9695024,121.70681,1.9048385e-12,2.8616579,0.5618328,0.6666667,0.028371228,1.9375267e-12,0.978937,1.2371877e-12,2.7533631,31560000.0,899.7171,10.343,LogParabola      ,7.60239794470741e-12,5.851410352551235e-10,1.5613107574467839e-13
4FGL J0041.4+3800 ,fsrq ,38.0097,1.7076249e-12,1.498826e-10,-24.820253,120.77072,7.1096015e-15,1.9866525,-0.057919636,0.6666667,-0.00013560487,7.839843e-15,1.9942688,8.012742e-15,1.9358172,31560000.0,4417.6294,10.3697,PowerLaw         ,1.983401528648646e-12,1.4544257828443876e-10,1.845078231151951e-11
4FGL J0041.7-1607 ,bcu  ,-16.121,9.389816e-13,7.067968e-11,-78.76599,110.9076,2.3627156e-15,1.639576,0.18582992,0.6666667,0.0017044586,2.3309955e-15,1.0773116,1.725113e-15,1.7193164,31560000.0,7311.198,10.4382,PowerLaw         ,8.338280170669602e-13,6.907471818629781e-11,1.3233768009328422e-11
4FGL J0041.9-4702 ,bcu  ,-47.0458,7.7407444e-13,6.6338005e-11,-69.99498,307.66772,5.5182104e-15,1.6849213,0.21301726,0.6666667,0.0017741104,5.0703083e-15,1.3502802,4.2312785e-15,1.885675,31560000.0,4072.099,10.4839,PowerLaw         ,5.972021829999135e-13,6.679369177903073e-11,7.625219261038985e-12
4FGL J0042.0+3640 ,bll  ,36.6724,1.8435455e-12,1.655587e-10,-26.160883,120.82833,2.0200196e-14,2.1128678,-0.015462765,0.6666667,2.7332104e-05,2.0762756e-14,2.0918484,2.0726027e-14,2.1009848,31560000.0,2822.759,10.5053,PowerLaw         ,1.9205326615910877e-12,1.634759469552724e-10,1.3556412165620871e-11
4FGL J0042.2+2319 ,fsrq ,23.3271,4.968584e-12,4.0278916e-10,-39.49569,120.19306,3.9507793e-13,2.2299035,0.120398484,0.6666667,0.0030066378,3.8648097e-13,1.9658133,3.4941397e-13,2.3218625,31560000.0,1199.9126,10.5581,PowerLaw         ,3.997688943029072e-12,4.3826509402797696e-10,1.092233586440981e-11
4FGL J0043.5-0442 ,bll  ,-4.7007,2.0764284e-12,1.8100954e-10,-67.49282,117.76341,1.246759e-14,1.8828746,0.04078972,0.6666667,0.00050066394,1.2436535e-14,1.7445438,1.1637277e-14,1.9197034,31560000.0,4028.828,10.8766,PowerLaw         ,1.927136799933766e-12,1.8378426142065813e-10,2.1025198151221063e-11
4FGL J0043.6+2223 ,bcu  ,22.3864,1.7682116e-12,1.5733374e-10,-40.44946,120.562355,2.4609395e-14,2.030073,0.09146107,0.6666667,0.0017238692,2.4670112e-14,1.7313575,2.2441006e-14,2.147298,31560000.0,2646.3855,10.9095,PowerLaw         ,1.388968874445782e-12,1.605620379130639e-10,1.0098648490398389e-11
4FGL J0043.7-1116 ,bll  ,-11.2822,2.3336526e-12,2.0266369e-10,-74.05026,116.024574,2.733985e-14,1.592347,0.26773307,0.6666667,0.0033580246,2.6228499e-14,1.0793092,2.0924238e-14,1.9115086,31560000.0,3149.5237,10.9283,PowerLaw         ,1.6943388689716745e-12,2.0938658445484233e-10,2.004905908286559e-11
4FGL J0043.8+3425 ,fsrq ,34.4316,2.573845e-11,2.6462872e-09,-28.414192,121.161644,1.7858887e-12,1.864235,0.051662784,0.6666667,0.00075917994,1.731382e-12,1.8004094,1.6813148e-12,1.9526112,31560000.0,1202.2004,10.9717,LogParabola      ,2.5742035159062917e-11,2.6461931649088384e-09,2.336396237634858e-10
4FGL J0044.2-8424 ,fsrq ,-84.4016,3.7303615e-12,2.0397907e-10,-32.72377,303.13925,9.43753e-13,2.6612625,0.00026436686,0.6666667,0.00038506172,9.544955e-13,2.6229837,9.438256e-13,2.6622696,31560000.0,680.75977,11.0711,PowerLaw         ,3.726050177279503e-12,2.040873288870518e-10,4.440429586678209e-12
4FGL J0044.8+6802 ,bcu  ,68.0382,6.339076e-12,4.6397516e-10,5.1743,122.315926,1.938771e-13,2.4131122,0.07549488,0.6666667,0.001195344,1.8636487e-13,2.2509215,1.7341749e-13,2.433066,31560000.0,1738.0687,11.2189,PowerLaw         ,5.4784623602989845e-12,5.032091445906141e-10,1.2826580001242845e-11
4FGL J0045.1-3706 ,bcu  ,-37.1065,6.8415256e-12,4.1161635e-10,-79.93449,310.09497,3.9713298e-12,2.5788999,0.024906011,0.6666667,0.0007022793,3.9168512e-12,2.5433774,3.853685e-12,2.5946522,31560000.0,505.547,11.2936,PowerLaw         ,6.715759904641906e-12,4.115633861384854e-10,8.230894461915121e-12
4FGL J0045.3+2128 ,bll  ,21.4668,1.5896942e-11,1.5123338e-09,-41.382694,121.04665,3.3101798e-13,1.6690748,0.07630503,0.6666667,0.00076828315,3.1810313e-13,1.5826544,3.0359976e-13,1.8091009,31560000.0,2123.0813,11.3396,LogParabola      ,1.589915247801871e-11,1.5123063690034127e-09,1.9945741867323105e-10
4FGL J0045.7+1217 ,bll  ,12.292,1.0089698e-11,8.992199e-10,-50.555367,120.7346,1.9792615e-13,1.9571127,0.02066096,0.6666667,0.00047609903,1.9968729e-13,1.863943,1.9151606e-13,1.9824255,31560000.0,2174.0698,11.4309,PowerLaw         ,9.702809334707523e-12,9.179984391724279e-10,8.95359571973426e-11
4FGL J0047.0+5657 ,bll  ,56.9601,7.872363e-12,9.641132e-10,-5.9064417,122.32572,3.6701862e-13,2.0170789,0.117132194,0.6666667,0.0020253556,3.5415258e-13,1.78786,3.2534945e-13,2.1599035,31332582.0,1706.669,11.7535,LogParabola      ,7.873522343853898e-12,9.640636773136711e-10,4.582844108932359e-11
4FGL J0047.1-6203 ,bcu  ,-62.052,1.5391269e-12,4.942502e-11,-55.0688,303.81793,3.8727333e-12,3.1707106,0.6378266,0.6666667,-0.00016308093,2.4083942e-12,2.9835837,2.4373992e-12,2.9848895,31560000.0,340.78207,11.777,PowerLaw         ,1.7409475849289902e-12,1.5858385772161178e-11,8.926922310715993e-17
4FGL J0047.9+3947 ,bll  ,39.7975,8.764902e-12,7.8084383e-10,-23.06919,122.19439,1.7949493e-13,1.9496845,0.027746972,0.6666667,0.0005016912,1.7940955e-13,1.8599088,1.7147713e-13,1.9808937,31560000.0,2140.3943,11.9763,PowerLaw         ,8.328768988023312e-12,8.039590076745049e-10,7.643920660779296e-11
4FGL J0047.9+5448 ,bcu  ,54.8017,1.3897611e-12,8.890009e-11,-8.066608,122.42412,5.7095987e-16,1.5806273,-0.008523053,0.6666667,-4.1693176e-05,5.6786375e-16,1.6147279,5.823629e-16,1.575197,31560000.0,17948.922,11.9872,PowerLaw         ,1.3986335147769007e-12,9.059438678723678e-11,2.3468000685856614e-11
4FGL J0047.9+2233 ,fsrq ,22.5632,5.7830156e-12,3.8848086e-10,-40.30157,121.88889,3.985083e-13,2.5131338,0.015077729,0.6666667,0.00060870184,4.0134543e-13,2.446814,3.9004496e-13,2.5089388,31332582.0,1176.5588,11.9981,PowerLaw         ,5.681387529567687e-12,3.9224929379833407e-10,1.0755409629215381e-11
4FGL J0048.6-2427 ,bcu  ,-24.4541,2.2018377e-12,1.9813559e-10,-87.254944,109.72765,3.770886e-14,1.9769828,0.10237931,0.6666667,0.001126416,3.5406814e-14,1.7993239,3.2485255e-14,2.0449753,31560000.0,2483.3467,12.1709,PowerLaw         ,1.8212938696065567e-12,2.1459549888103773e-10,1.4088905417417013e-11
4FGL J0049.0+2252 ,bll  ,22.8735,2.1515404e-12,1.8548975e-10,-39.9948,122.20132,2.2141609e-14,2.201496,0.04208052,0.6666667,0.0006778037,2.2141445e-14,2.0671825,2.1038066e-14,2.2272182,31560000.0,2917.3953,12.252,PowerLaw         ,1.8896450913599443e-12,1.8863723067899857e-10,1.0103637145783386e-11
4FGL J0049.1+4223 ,bcu  ,42.3901,1.5921096e-12,1.3919822e-10,-20.479572,122.47285,8.355469e-15,1.7699511,0.12122541,0.6666667,0.0010169897,8.088133e-15,1.5644153,7.0784964e-15,1.9263899,31560000.0,4544.409,12.2772,PowerLaw         ,1.3260600910453486e-12,1.3495726945456502e-10,1.6711287130933546e-11
4FGL J0049.4-5402 ,bcu  ,-54.0367,3.221836e-12,2.8294056e-10,-63.089027,303.58145,1.5743595e-13,2.0520005,0.14205176,0.6666667,0.0024757937,1.506095e-13,1.8144568,1.34888e-13,2.186633,31560000.0,1520.2329,12.3589,PowerLaw         ,2.4847366309664205e-12,3.158411166352917e-10,1.1465025155523604e-11
4FGL J0049.5-4150 ,bcu  ,-41.846,1.2130547e-12,1.0836755e-10,-75.27739,304.28677,9.271981e-15,1.9327539,0.0557865,0.6666667,0.0007744373,9.253161e-15,1.7455544,8.63819e-15,1.992389,31560000.0,3563.7036,12.3973,PowerLaw         ,1.065824388518939e-12,1.0886599297920344e-10,1.0423238316668936e-11
4FGL J0049.6-4500 ,bcu  ,-45.0086,2.1908389e-12,1.2502659e-10,-72.11618,303.94653,5.204116e-13,2.5826871,0.060025595,0.6666667,0.003287133,5.2533054e-13,2.3408613,4.8860774e-13,2.6326447,31560000.0,717.833,12.4188,PowerLaw         ,2.027493948991761e-12,1.2991487309269694e-10,1.9466195615299908e-12
4FGL J0049.7+0237 ,bll  ,2.6273,1.4934729e-11,1.298064e-09,-60.24167,122.08301,1.6447439e-12,2.1641383,0.057245392,0.6666667,0.001593389,1.6251111e-12,2.0196648,1.5282971e-12,2.210674,31560000.0,1014.31903,12.4377,PowerLaw         ,1.3481224521028488e-11,1.357089316162811e-09,5.744824509006699e-11
4FGL J0050.0-5736 ,fsrq ,-57.6164,6.5941076e-12,3.8489475e-10,-59.510906,303.2906,1.7098558e-12,2.6115556,0.008495748,0.6666667,0.00018981527,1.7030107e-12,2.600852,1.6949595e-12,2.6166286,31560000.0,681.86005,12.5197,PowerLaw         ,6.522905736376668e-12,3.857655745176977e-10,8.679499016088926e-12
4FGL J0050.4-0452 ,fsrq ,-4.8806,1.2214879e-11,9.438867e-10,-67.7511,122.28092,2.049339e-12,2.3358188,0.06921294,0.6666667,0.0022204155,2.0194443e-12,2.1616597,1.8886535e-12,2.3781056,31560000.0,855.3769,12.6121,PowerLaw         ,1.1063039692198908e-11,9.809787213413124e-10,2.4672517989847615e-11
4FGL J0050.7-0929 ,BLL  ,-9.4936,3.6544354e-11,3.9268455e-09,-72.364494,122.3323,4.755771e-12,1.9210192,0.061110992,0.6666667,0.0010991099,4.602438e-12,1.8474414,4.452433e-12,2.016378,31332582.0,924.4346,12.6753,LogParabola      ,3.654951621911107e-11,3.926676651861043e-09,2.665679269046434e-10
4FGL J0051.1-0648 ,fsrq ,-6.8096,8.879995e-12,9.0882335e-10,-69.68121,122.7115,2.5837555e-12,2.232562,0.14849661,0.6666667,0.004314175,2.4641404e-12,1.958809,2.2154832e-12,2.3505692,31332582.0,754.0611,12.7824,LogParabola      ,8.881312459926682e-12,9.087535448661323e-10,1.4015236135968552e-11
4FGL J0051.2-6242 ,bll  ,-62.7037,1.9514466e-11,1.8131997e-09,-54.424545,302.95966,3.685699e-13,1.5837516,0.09435062,0.6666667,0.0009944938,3.5254961e-13,1.4653751,3.325054e-13,1.7622628,31560000.0,2200.7866,12.8243,LogParabola      ,1.9517225817886597e-11,1.8131785896901798e-09,2.614732832272384e-10
4FGL J0051.5-4220 ,fsrq ,-42.3455,3.819675e-12,1.5447112e-10,-74.782745,302.8761,8.835072e-12,2.5558639,0.28053254,0.6666667,0.01819541,8.556288e-12,1.9173142,7.08519e-12,2.796241,31560000.0,330.42242,12.8793,LogParabola      ,3.820197122775671e-12,1.5447197511439773e-10,1.5389823671197912e-13
4FGL J0052.9-6644 ,bcu  ,-66.7363,1.436638e-12,1.2932198e-10,-50.39122,302.6906,1.7671882e-14,2.0534894,-0.0010996925,0.6666667,0.0004250344,1.8322344e-14,1.9315608,1.7704752e-14,2.0534275,31560000.0,2711.3323,13.249,PowerLaw         ,1.4403897764366356e-12,1.2918301829275575e-10,1.1483323214465453e-11
4FGL J0054.4+8627 ,bcu  ,86.4531,4.7706127e-12,2.2641805e-10,23.581644,122.98241,1.1103113e-12,2.667347,0.12057699,0.6666667,0.009023654,1.1479412e-12,2.0879996,1.0076347e-12,2.7550619,31560000.0,713.3224,13.6074,PowerLaw         ,4.032824298166873e-12,2.378940662579093e-10,1.7448841237659928e-12
4FGL J0054.7-2455 ,bll  ,-24.933,9.214538e-12,7.298831e-10,-87.68009,141.98647,8.418251e-14,1.683218,0.07679502,0.6666667,0.0008197413,8.186355e-14,1.5203592,7.363034e-14,1.774527,31560000.0,3205.0996,13.6945,PowerLaw         ,8.480787265554042e-12,7.735872559521088e-10,1.1245877679623567e-10
4FGL J0054.8-1954 ,bcu  ,-19.912,1.3399093e-12,1.0361015e-10,-82.74242,129.22897,8.437352e-14,2.357128,0.07247266,0.6666667,0.0018752867,8.29425e-14,2.1511154,7.50202e-14,2.3773654,31560000.0,1311.3871,13.7039,PowerLaw         ,1.2164015816149087e-12,1.1240948540017778e-10,3.0085174102670347e-12
4FGL J0055.1-1219 ,bcu  ,-12.3204,5.1519756e-12,4.1662873e-10,-75.166985,126.44881,6.055355e-13,2.2551606,0.1317996,0.6666667,0.004036708,5.9262003e-13,1.9136181,5.2032917e-13,2.3250039,31560000.0,1026.6163,13.7805,PowerLaw         ,4.266893723509548e-12,4.533949605550279e-10,9.109390879260561e-12
4FGL J0056.3-0935 ,bll  ,-9.5997,8.491733e-12,7.2247486e-10,-72.43315,126.94633,8.518212e-14,1.8635517,0.0069121737,0.6666667,0.000120051176,8.5495725e-14,1.8311687,8.397659e-14,1.8729496,31560000.0,2962.7505,14.0874,PowerLaw         ,8.418617359710401e-12,7.280407807479476e-10,9.620878080637097e-11
4FGL J0056.4-2118 ,bll  ,-21.3029,8.033709e-12,9.4887e-10,-84.062386,134.36304,3.6874914e-13,1.7324187,0.123462655,0.6666667,0.0021568718,3.541024e-13,1.4902698,3.2053657e-13,1.9121008,31560000.0,1603.0455,14.1204,LogParabola      ,8.034890916299033e-12,9.488407699511082e-10,7.57373283881843e-11
